review_text,review_stars,title,summary
The phone was supposed to come unlocked and wasn't. We ended up having to call at&t and getting an unlock request code from them. This took us hours and was after the seller telling us to just restart the phone 3 or 4 times and that was supposed to fix the issue but it didn't. Then calling samsung and them telling me i have to call at&t. Besides that the phone works great and everything is as advertised. Just wish it had come actually unlocked.,5.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 256GB Storage US Warranty, Phantom Black (Renewed)",The phone was supposed to come unlocked and wasn't. We ended up having to call at&t and getting an unlock request code from them.
"I love the phone, so much so that I refer numerous people to look at Amazon for phones!🤣🤣🤣",5.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 256GB Storage US Warranty, Phantom Black (Renewed)","I love the phone, so much so that I refer numerous people to look at Amazon for phones!🤣🤣🤣"
So far so good.,4.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 256GB Storage US Warranty, Phantom Black (Renewed)",So far so good.
"Still learning how to use the technological wonder. I love the flip, easily fits into my front pocket when closed.My first experience using a smart phone. NOTE, as it is refurbished this phone does not come with a user manual, which Was stated in the add.The phone was exactly as advertised/stated. Appeared brand new both exterior and internally. Started up like a brand new phone as well.If I didn’t know better I would think this was brand new. It also had the stated 256 of memory.I’m still learning the feature set which are mind boggling but had to purchase an operating manual before I could use. Available from Amazon, I paid $7 for it and solved all my how to use issues.I am extremely thrilled with this phone and would highly recommend it for anyone needing a compact phone.The screen is unbelievable, even in the “fold” it looks great hard to see where the screen folds once open and NO fuzzy issues where the fold is located.Hope you Enjoy this as much as I am!",4.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 256GB Storage US Warranty, Phantom Black (Renewed)","NOTE, as it is refurbished this phone does not come with a user manual, which Was stated in the add.The phone was exactly as advertised/stated. Started up like a brand new phone as well.If I didn’t know better I would think this was brand new."
"I’m an iPhone user and was extremely interested in this phone, for all the obvious reasons. So I bit the bullet and bought one. Seller was great, quick and fast shipping (arrived a day early!). I get the phone and it’s in perfect condition - basically brand new. I got the 256 GB version - some other reviews say they got the lower GB. After fiddling with the phone for a little and taking it on a test run for the day, I found that 1. I do not like the androids OS (little too complicated for me I guess) 2. Having to flip it open over and over can get in the way when your hands are full (I didn’t think this would be a problem, however after using it I realized it was). Other than that it’s a great phone. I love the look of it and how you can customize it with themes on the galaxy store. I’m definitely an iPhone user. Oh well! :)",4.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 256GB Storage US Warranty, Phantom Black (Renewed)","After fiddling with the phone for a little and taking it on a test run for the day, I found that 1. Other than that it’s a great phone."
"My rocket scientist son guided me from a flip phone to the Note 9. At 75, I have come to grasp this technology and it has helped me communicate with this new world easily.",5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)","My rocket scientist son guided me from a flip phone to the Note 9. At 75, I have come to grasp this technology and it has helped me communicate with this new world easily."
"The media could not be loaded.
                



 To whoever is reading this know that it is important to indicate the seller that you got your phone from.  I got mine from Toronto Cellular on July 24th of 2021 and so far the experience has been really good the phone is way better than what I was expecting,  It has no signs of use except for a little detail on one of the corners wich i show on the pics   It came into a white Amazon renewed generic box and beside the device, there was a Samsung charger which idk if it is really fast-charging but it surely works very well, also a pinch to take out the SIM cards and a card with the customer service info from toronto cellular.the device is amazing, except for one detail: The 1st month and half using my renewed galaxy note 9 I had signal and everything was fine but after that time, it just stopped getting signal and freezed in a faded blue airplane mode on the tools on the notifications panel.  So because of that I have to carry everywhere 2 phones: my old phone, that I only use for calls and messages and this one for work, media, and social stuff.i tried to fix it by other methods, so the silly me didn't reach to cellular toronto during the 90 days guarantee. and now idk what to do lol.Also I don't know what happened with the shipping because I had to order the phone twice' the 1st time was from another seller and it got canceled. anyway, toronto cellular killed it.regardless everything that i mentioned, i have used the device for 3 months and nowadays works very well, nothing really bothering, you get what you pay for, just make sure u get it from the right seller, take care of it, the water and dust resistance doesn't work (i haven't been very carefull to be honest) remember its more delicate since its renewed, and take the maximum advantage from the 3 month guarantee.also i wanna add that i live in Venezuela, i had to order it to orlando and someone was supposed to bring my purchase to my country but there was a lot of issues and 2 months went by since the package arrived to orlando. At the end i reached out a small courrier that helped me to get my purchase to my actual location. that extra shipping took about 15 days and 25$ but it was pretty cheap comparing to other services like Liberty Express and DHL.the pictures are from almost 3 months since i started using the device and is still amazinnnngggg compared with evetything i mentioned, i really really love this phone. for so many reasons.",4.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)","So because of that I have to carry everywhere 2 phones: my old phone, that I only use for calls and messages and this one for work, media, and social stuff.i tried to fix it by other methods, so the silly me didn't reach to cellular toronto during the 90 days guarantee. anyway, toronto cellular killed it.regardless everything that i mentioned, i have used the device for 3 months and nowadays works very well, nothing really bothering, you get what you pay for, just make sure u get it from the right seller, take care of it, the water and dust resistance doesn't work (i haven't been very carefull to be honest) remember its more delicate since its renewed, and take the maximum advantage from the 3 month guarantee.also i wanna add that i live in Venezuela, i had to order it to orlando and someone was supposed to bring my purchase to my country but there was a lot of issues and 2 months went by since the package arrived to orlando."
"I upgraded to the Note 9 a few years ago after wrecking my previous Galaxy phone in a tractor accident. Yet another accident ruined my Note 9, and I didn't hesitate to purchase another one through Amazon's renewed program. Setups are never as easy as they should be, but I got my replacement Note 9 going within a short time. I'm good to go until my next tragedy...",5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)","I upgraded to the Note 9 a few years ago after wrecking my previous Galaxy phone in a tractor accident. Yet another accident ruined my Note 9, and I didn't hesitate to purchase another one through Amazon's renewed program."
Battery was draining real fast at first but now since it was charged a few times it actually holds up good. However the phone don't recognize the note pen. I have 3 of them and tried those pens but it still don't recognize the existence of a pen in the phone.,4.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)",Battery was draining real fast at first but now since it was charged a few times it actually holds up good. However the phone don't recognize the note pen.
"Great quality phone, unfortunately was not straight talk compatible.",5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)","Great quality phone, unfortunately was not straight talk compatible."
"I did a lot of research before buying a phone, and was quite worried that I would get ripped off from purchasing one online. Additionally, I've had poor luck with several of Amazon's third party retailers. With this in mind, I was very skeptical about potential false reviews, false advertising, or a damaged product. However, for the price it was the best deal I could find on a galaxy note 9 outside of a carrier plan. So, after seeing that the item was returnable I gave it a shot. Luckily, it worked. I recieved a fully unlocked note 9 with a charger and instructions on how to activate it.I will say that many of the reviews I read prior to buying insisted otherwise, and they were likely correct. If you're purchasing from Amazon, you'll probably see several similar looking deals with identical display pictures (which isn't a good sign in my book). Even if it is a prime eligible deal be careful and read through the descriptions. Look at the seller information and read the return policies on refurbished phones. It should list something about being returned within 2 weeks of the original purchase. If it does not be skeptical. Also, It should be noted that anyone can make up a business name and description on amazon, then sell used items out of their basement if they wanted, so look carefully through the seller's ""company"" reviews.Furthermore, the charger that came with my purchase was not an original Samsung charger. It was a cheaper off brand model that charged slower by comparison. The phone itself had little to no scratches. These micro scratches are small and only visible after a very close inspection on my part. The battery life on my phone has been excellent! This came as quite a nice surprise. I've used it for several months now and it keeps a charge like new. I can go two full days with mild/moderate use off one charge. ( Mild/moderate meaning not using my phone constantly throughout the day to watch movies, play games, or scroll through social media posts. I may have watched short videos for class, read emails, texts, short calls, etc.)Overall, the phone has worked quite well and continues to do so. Last thing I'll say is I highly reccomend the galaxy note 9 for the specs to cost ratio (as of 2019). Its a good phone for the value, even though phones in general are expensive. Any additional information on the phone specs and relative market comparisons would require another lengthy review, so I won't drag this on any further lol.Hopefully this helped someone and thanks for reading!",5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)","I did a lot of research before buying a phone, and was quite worried that I would get ripped off from purchasing one online. Also, It should be noted that anyone can make up a business name and description on amazon, then sell used items out of their basement if they wanted, so look carefully through the seller's ""company"" reviews.Furthermore, the charger that came with my purchase was not an original Samsung charger."
"So purchased this phone on 8/21/2020,Its a great upgrade from my S8+, better battery, camera, ram, processes, and already upgraded to android 10 and Samsung UI 2.0 right out of the box, and soon UI 2.5 when released ""Showing that Samsung will support the Note 9 and the S9 and 9+ for those that are wondering for one more upgrade.The one came with everything that was mention a  charging cable and brick and a preinstalled screen protector.Cosmetically the phone back and front glass looks brand new, but the side aluminum railing looks worn especially near the charge port and one corner which made me think that maybe phone was dropped at one point previously ""Reason i am giving it a 4 starts a little worn in those charge ports and i would give a 5 but it has significant paint missing near the charge port""Phone was a UNLOCKED model which many people complained about, which a lot of people complained they did not receive make sure you choose fully unlocked not GSM, or any of the carrier and you wont have that issue that many gave a bad review on.i do wish that it did come with the needle extractor for the note pin ""because that is i believe an important feature to have ""another reason i gave it a 4 stars"" now it not coming with any headphones i am ok with because refurbished headphones sounds bad lol.Butall in all i do think its worth the 350-400$ price tag. i mean it is a refurbished phone through amazon after all. If you want refurbished that looks brand new and gets everything go to Samsung web page and pay the extra 120$ if you want, but for most people this is a good price to quality for what you are getting..i would recommend getting this but remember the cons i gave which is the aluminum rails can look worn like mine where the paint is missing ""mine is near the charge port and one of the corners and you do not get the Samsung extraction tool for the pin to remove the tip."" Other then that its a great phone to get in my opinion, those two minus are the reason i gave it 4 stars and not 5.",4.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)","So purchased this phone on 8/21/2020,Its a great upgrade from my S8+, better battery, camera, ram, processes, and already upgraded to android 10 and Samsung UI 2.0 right out of the box, and soon UI 2.5 when released ""Showing that Samsung will support the Note 9 and the S9 and 9+ for those that are wondering for one more upgrade.The one came with everything that was mention a  charging cable and brick and a preinstalled screen protector.Cosmetically the phone back and front glass looks brand new, but the side aluminum railing looks worn especially near the charge port and one corner which made me think that maybe phone was dropped at one point previously ""Reason i am giving it a 4 starts a little worn in those charge ports and i would give a 5 but it has significant paint missing near the charge port""Phone was a UNLOCKED model which many people complained about, which a lot of people complained they did not receive make sure you choose fully unlocked not GSM, or any of the carrier and you wont have that issue that many gave a bad review on.i do wish that it did come with the needle extractor for the note pin ""because that is i believe an important feature to have ""another reason i gave it a 4 stars"" now it not coming with any headphones i am ok with because refurbished headphones sounds bad lol.Butall in all i do think its worth the 350-400$ price tag. i mean it is a refurbished phone through amazon after all."
wouldn't connect to my phone carrier --full refunded,5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)",wouldn't connect to my phone carrier --full refunded
Came in decent box in bubble wrap with a pretty cheap charger. Mostly everything works well. The screen display has some discoloration in the middle. Most likely a hardware issue.,3.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)",Came in decent box in bubble wrap with a pretty cheap charger. Mostly everything works well.
"The phone looks great, no scratches. Of I told you I bought it new, you would believe me.It came with the black stylus. I just haven't inserted a sim card in it yet but everything else works great",5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Midnight Black - Unlocked (Renewed)","The phone looks great, no scratches. Of I told you I bought it new, you would believe me.It came with the black stylus."
"I wanted one of the newest models but can't afford it quite yet. So I got this one instead. I love this thing. Mainly I got this model for the quality of pictures you can take (which are beautiful, by the way), but overall, the phone beat my expectations. It's really fast, really sturdy (I have a toddler that gets hold of it sometimes- enough said), and pretty user friendly (I'm a wiz with computers but phones have always stumped me). I've only tried a few other brands, the last being Motorola,  but so far Samsung's definitely in the lead.",5.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),I wanted one of the newest models but can't afford it quite yet. So I got this one instead.
"Recibi el producto, para ser reparado luce muy bien, la caja estaba cerrada con cinta, pero, la bolsa donde llego el equipo estaba rota. En este momento lo tengo cargando, espero que este en buen estado .SALUDOS",4.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),"Recibi el producto, para ser reparado luce muy bien, la caja estaba cerrada con cinta, pero, la bolsa donde llego el equipo estaba rota. En este momento lo tengo cargando, espero que este en buen estado .SALUDOS"
"Phone in excellent condition. Works as advertised.  All in all, a good phone, but didn't come with SIM removal tool like it said which is a pain in the ass. I had to get creative so I could open the sim card tray. Other than that, the phone is great.",4.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),Phone in excellent condition. Works as advertised.
"So this phone has many of the same capabilities of an S10+, EXCEPT (the bad):a) lower pixel density. (lower physical resolution)b) no wireless charging.c) has no support for special 'S' line accessories, like S-view or LED covers or closed cover detectiond) quad cameras are great for normal and far (wide), but lacks close up rear-view for zooming in small objects from less than a foot away for details.BUT (the good)…The battery life is better, and will do pretty much the same apps with a unnoticeable difference in performance.Having said that, it's a great phone for most people who don't use any of the things listed.HOWEVER, although the seller is selling these as 'completely unlocked' there's a huge difference.  I had returned the first one I got for an exchange because both the first one and the replacement actually are just unlocked sim, but T-MOBILE locked firmware.Why does this matter?  Because although you can use any SIM in it, many service features don't work with any other carrier… important features like WiFi calling, visual voicemail, no text messaging (but can be fixed by manual APN), AND especially 5G… NOT because the phone can't, but the software is locked to TMobile/Sprint.  And therefore results in 3G like service(worse) if this is not your carrier.  UNLESS you are tech savvy and did what I did, and actually flashed the real unlocked bootloader firmware from Samsung or your service provider, using a dealer (bypass firmware check) version of ODIN.  Otherwise, no amount of troubleshooting or forced OTA (over the air update) push will fix it.  In other words, unless you are going to use the phone on T-Mobile (or Sprint, or their respective pre-paid equivalent), the phone WILL NOT WORK as it should.  This is 99% of the people out there, who have no idea how complicated it is to get the correct official software on a locked firmware actually is.In short, make sure you get the actual unlocked phone firmware (SM-A716U1) and not just a phone with carrier locked software (SM-A716U no number 1 in the end)… unless you actually want to use it like a WiFi only device or with very limited service.",4.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),"So this phone has many of the same capabilities of an S10+, EXCEPT (the bad):a) lower pixel density. This is 99% of the people out there, who have no idea how complicated it is to get the correct official software on a locked firmware actually is.In short, make sure you get the actual unlocked phone firmware (SM-A716U1) and not just a phone with carrier locked software (SM-A716U no number 1 in the end)… unless you actually want to use it like a WiFi only device or with very limited service."
Good as describe,4.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),Good as describe
The phone looked brand new and functioned as expected.,5.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),The phone looked brand new and functioned as expected.
This phone was able to connect to my local provider here in trinidad and tobago..,4.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),This phone was able to connect to my local provider here in trinidad and tobago..
I love this phone . Very long lasting battery and brand new . It doesn't even look like it's renewed. I bought 3 months ago and I done have a problem with it.,5.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),I love this phone . Very long lasting battery and brand new .
"If your price range is a strict ~$200 (""Excellent Condition"" renewed) then this is one of the best options. It's a great phone with a strong processor, feels good in the hand, and a large battery capacity. It looks sleek and definitely won't make you stick out if you care about that. However, this price range is incredibly competitive. For an additional $100 to $150, you can get much better phones (still in ""Excellent Condition"" renewed). However that's 50%+ more of the asked price, which isn't possible for everyone.Make sure the phone comes in the condition you ordered though! My ""Excellent Condition"" came in ""Good Condition"" instead, which made me look for alternative options so I could refund it.",4.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),"If your price range is a strict ~$200 (""Excellent Condition"" renewed) then this is one of the best options. However that's 50%+ more of the asked price, which isn't possible for everyone.Make sure the phone comes in the condition you ordered though!"
"Esta nuevo, funciona bien y esta desbloqueado para los operadores de RD",5.0 out of 5 stars,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),"Esta nuevo, funciona bien y esta desbloqueado para los operadores de RD"
I needed a phone for T-Mobile or unlocked. This was for ATT. Had to send it back. I cannot review it except phone looked good and customer service was awesome. Very helpful for this Senior Citizen.,4.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)",I needed a phone for T-Mobile or unlocked. This was for ATT.
"My mom got this for herself as a much needed upgrade. Phone arrived in apparently good working condition. No cracks, phone turned on fine.The product was declared defective, however, when it was brought into an AT&T store for set up assistance.Returning this item. Try and invest in something new because this is the second refurbished item purchase though Amazon that has led to disappointment because they just don't work.",1.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)",My mom got this for herself as a much needed upgrade. Phone arrived in apparently good working condition.
"I bought this right before leaving on a trip.  Less than 5 days into my trip, the screen went black in the middle of using it and it never worked again.",1.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)","I bought this right before leaving on a trip. Less than 5 days into my trip, the screen went black in the middle of using it and it never worked again."
Works perfectly and in excellent condition.,5.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)",Works perfectly and in excellent condition.
Wonderful condition. No scratches or dinks. When I figure out how to use all the features I'm sure I'll be very happy with it.,5.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)",Wonderful condition. No scratches or dinks.
Perfect condition. Glad I went with a renewed phone.,5.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)",Perfect condition. Glad I went with a renewed phone.
The seller sent the phone next day from New York so it ended up arriving a day early. The phone was in perfect like new condition with 95% battery health. Works like a dream,5.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)",The seller sent the phone next day from New York so it ended up arriving a day early. The phone was in perfect like new condition with 95% battery health.
lol. well  the phone is functional but has screen burn in. not locked to carrier.,1.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)",lol. well  the phone is functional but has screen burn in.
"Fingerprint reader is not ideal,  but I genuinely enjoy the phone.",5.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)","Fingerprint reader is not ideal,  but I genuinely enjoy the phone."
Phone does not work,1.0 out of 5 stars,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)",Phone does not work
El celular es bueno pero cuesta más de lo que debería,4.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),El celular es bueno pero cuesta más de lo que debería
"llego a tiempo, Producto tal como lo describen. y de buena calidad.",5.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),"llego a tiempo, Producto tal como lo describen. y de buena calidad."
Love,4.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),Love
"The actual device itself is pretty good.  Good camera, nice speakers, very nice screen, its quick/responsive...  I love that it has a 3.5mm headphone jack and a MicroSD slot!  It was everything that I wanted/needed on paper.  Plenty of RAM, processing power and onboard storage.And then you get to the actual issue.  The microphone.  Mine simply would not work half of the time.  I would either make a call or receive a call, and the person on the other end of the call could not hear me.  This impacted not just phone calls, but also applications like Teams, Zoom, etc...  This would not be a big issue if it was not my primary device, but it was.The last system update that I got in mid-January sealed the deal...  The microphone 100% stopped working.  No matter what.  I tried changing/adjusting audio settings, rebooting, and even doing a factory wipe...  Nope.  The microphone was 100% non-functional.Sadly this started on day 1 (back in late September) and persisted until that last update in mid-January.  This was extremely frustrating.So, I purchased a replacement phone (Samsung Galaxy A53) and it has been flawless.  Now I have this Xiaomi device that never gets used, and it is long past the time when I can return it.With that, I'll be looking to load a different version of Android onto it, as I have learned that the issue is Xiaomi's version of Android that is the cause.In short, good hardware, bad software.",3.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),"It was everything that I wanted/needed on paper. This would not be a big issue if it was not my primary device, but it was.The last system update that I got in mid-January sealed the deal..."
"Entregado extremadamente rápido, ya este sería la 3ra versión de xiomi que compro personalmente, desde la 7 pro, la 9s y ahora la 10 pro,  por si algún lector aun lo está considerando; este teléfono es una excelente inversión, recuerda siempre comprarlo desde un vendedor con experiencia con desbloqueo GLOBAL y que sea NUEVO!!!!.",5.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),"Entregado extremadamente rápido, ya este sería la 3ra versión de xiomi que compro personalmente, desde la 7 pro, la 9s y ahora la 10 pro,  por si algún lector aun lo está considerando; este teléfono es una excelente inversión, recuerda siempre comprarlo desde un vendedor con experiencia con desbloqueo GLOBAL y que sea NUEVO!!! !."
"It works well. Some games lost connection where are running out. The Camera is wonderful, i love it",4.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),It works well. Some games lost connection where are running out.
"Excelente precio vs calidad . Buena velocidad no se traba , buena recepción . La batería súper duradera eso me encantó",5.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),"Excelente precio vs calidad . Buena velocidad no se traba , buena recepción ."
"Like for the camera, battery, good looking, great appereance. Lcd display is beautiful.Night camera is decent.I've been using this phone 4 months and I recommend.Affordable, great option if you dont want to spend too much for a great phone with great camera",4.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),"Like for the camera, battery, good looking, great appereance. Lcd display is beautiful.Night camera is decent.I've been using this phone 4 months and I recommend.Affordable, great option if you dont want to spend too much for a great phone with great camera"
if u need 2 sim card working and sd this phone not going to work for ypu the second sim cant be at the same time with the sd card,4.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),if u need 2 sim card working and sd this phone not going to work for ypu the second sim cant be at the same time with the sd card
"The performance is pretty decent for the price tag. Really good screen and features. The camera is ok, it's not even as good as the xiomi Poco X3 nfc.",4.0 out of 5 stars,Xiaomi Redmi Note 11 Pro 5G + 4G Global Version 128GB ROM + 8GB Unlocked 6.67&quot; 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&amp;T) Mobile Cell Phone (Atlantic Blue),The performance is pretty decent for the price tag. Really good screen and features.
This used phone looked BRAND NEW. I  definitely recommend.,5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)",This used phone looked BRAND NEW. I  definitely recommend.
The phone was like new works well. My only two complaints are....... The battery does not hold a long lasting charge it needs to be charged every day.  My other is that there were burn images not too bad but enough to see them on the screen. Other than that all was fine and would recommend this seller.,4.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)",The phone was like new works well. My only two complaints are.......
"I transitioned from my Galaxy s9 to this unlocked Galaxy Note 9 to my current Verizon carrier without a problem. The transfer between them was seamless. No need to get VZ involved; important to me!! Of course I had to log back in on most the apps which did take a while. I like the larger screen & sPen; big plus for me. The phone looks new. It came with new Samsung charger & cord; both sealed in plastic. I already had a 'key to open the Sim/SD tray, so was easy to put in my original cards from my s9. I had reviewed the newer Samsung phones comparing features & this Note 9 has all the features I've loved on my s9 including the capability to add an SD card. Since I couldn't find this Note 9 on AMZN with 256 or 512g capacity, (in the Lavender color) having the option to insert a SD card was very important to me. Rather than upgrade to one of the newer Samsung phones after reading reviews, I decided this older model has features those newer ones do not. The reviews are very positive for this Note 9. Plus the cost was nearly 1/8th of the new phone cost!",5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)","I had reviewed the newer Samsung phones comparing features & this Note 9 has all the features I've loved on my s9 including the capability to add an SD card. Since I couldn't find this Note 9 on AMZN with 256 or 512g capacity, (in the Lavender color) having the option to insert a SD card was very important to me."
the phone came fast like new just having problems with connection calling out dropped calls etc.. phone was in good condition,4.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)",the phone came fast like new just having problems with connection calling out dropped calls etc.. phone was in good condition
"Just got this phone about a week ago. Upgraded from a Nord Plus 100, and wow, the technology in this Samsung note 9 is unbelievable.  I know this phone is a few years old and renewed or refurbished, but wow, im amazed at the quality. There is no scratches or any signs of use on it all all. Plus the lilac color is adorable and the pen that comes with it is so cool. It has so many neat features. Definitely a good buy.",5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)","Just got this phone about a week ago. Upgraded from a Nord Plus 100, and wow, the technology in this Samsung note 9 is unbelievable."
